Zaman_s,Konum_km,Hiz_kmh,Ivme_ms2,Jerk_ms3,Kutle_Ton,Kuvvet_kN,Guc_kW,Disk_Sicaklik_C,Stres_MPa
5427.19999999725,79.548884,0,0,0,622.3,0,0,967.031740536149,0
5427.39999999725,79.548884,0,0,0,622.3,0,0,967.028600430348,0
5427.59999999725,79.548884,0,0,0,622.3,0,0,967.025460335013,0
5427.79999999725,79.548884,0,0,0,622.3,0,0,967.022320250145,0
5427.99999999725,79.548884,0,0,0,622.3,0,0,967.019180175744,0
5428.19999999725,79.548884,0,0,0,622.3,0,0,967.01604011181,0
5428.39999999725,79.548884,0,0,0,622.3,0,0,967.012900058343,0
5428.59999999725,79.548884,0,0,0,622.3,0,0,967.009760015343,0
5428.79999999725,79.548884,0,0,0,622.3,0,0,967.00661998281,0
5428.99999999725,79.548884,0,0,0,622.3,0,0,967.003479960743,0
5429.19999999725,79.548884,0,0,0,622.3,0,0,967.000339949143,0
5429.39999999725,79.548884,0,0,0,622.3,0,0,966.99719994801,0
5429.59999999725,79.548884,0,0,0,622.3,0,0,966.994059957344,0
5429.79999999725,79.548884,0,0,0,622.3,0,0,966.990919977144,0
5429.99999999725,79.548884,0,0,0,622.3,0,0,966.98778000741,0
5430.19999999725,79.548884,0,0,0,622.3,0,0,966.984640048144,0
5430.39999999725,79.548884,0,0,0,622.3,0,0,966.981500099344,0
5430.59999999725,79.548884,0,0,0,622.3,0,0,966.97836016101,0
5430.79999999725,79.548884,0,0,0,622.3,0,0,966.975220233143,0
5430.99999999725,79.548884,0,0,0,622.3,0,0,966.972080315742,0
5431.19999999725,79.548884,0,0,0,622.3,0,0,966.968940408808,0
5431.39999999725,79.548884,0,0,0,622.3,0,0,966.96580051234,0
5431.59999999725,79.548884,0,0,0,622.3,0,0,966.962660626338,0
5431.79999999725,79.548884,0,0,0,622.3,0,0,966.959520750802,0
5431.99999999725,79.548884,0,0,0,622.3,0,0,966.956380885733,0
5432.19999999725,79.548884,0,0,0,622.3,0,0,966.95324103113,0
5432.39999999725,79.548884,0,0,0,622.3,0,0,966.950101186993,0
5432.59999999725,79.548884,0,0,0,622.3,0,0,966.946961353323,0
5432.79999999725,79.548884,0,0,0,622.3,0,0,966.943821530118,0
5432.99999999725,79.548884,0,0,0,622.3,0,0,966.94068171738,0
5433.19999999725,79.548884,0,0,0,622.3,0,0,966.937541915108,0
5433.39999999725,79.548884,0,0,0,622.3,0,0,966.934402123301,0
5433.59999999725,79.548884,0,0,0,622.3,0,0,966.931262341961,0
5433.79999999725,79.548884,0,0,0,622.3,0,0,966.928122571086,0
5433.99999999725,79.548884,0,0,0,622.3,0,0,966.924982810678,0
5434.19999999725,79.548884,0,0,0,622.3,0,0,966.921843060735,0
5434.39999999725,79.548884,0,0,0,622.3,0,0,966.918703321258,0
5434.59999999725,79.548884,0,0,0,622.3,0,0,966.915563592247,0
5434.79999999725,79.548884,0,0,0,622.3,0,0,966.912423873702,0
5434.99999999725,79.548884,0,0,0,622.3,0,0,966.909284165622,0
5435.19999999725,79.548884,0,0,0,622.3,0,0,966.906144468008,0
5435.39999999725,79.548884,0,0,0,622.3,0,0,966.90300478086,0
5435.59999999725,79.548884,0,0,0,622.3,0,0,966.899865104178,0
5435.79999999725,79.548884,0,0,0,622.3,0,0,966.896725437961,0
5435.99999999725,79.548884,0,0,0,622.3,0,0,966.893585782209,0
5436.19999999725,79.548884,0,0,0,622.3,0,0,966.890446136923,0
5436.39999999725,79.548884,0,0,0,622.3,0,0,966.887306502103,0
5436.59999999725,79.548884,0,0,0,622.3,0,0,966.884166877748,0
5436.79999999725,79.548884,0,0,0,622.3,0,0,966.881027263858,0
5436.99999999725,79.548884,0,0,0,622.3,0,0,966.877887660434,0
5437.19999999725,79.548884,0,0,0,622.3,0,0,966.874748067475,0
5437.39999999725,79.548884,0,0,0,622.3,0,0,966.871608484981,0
5437.59999999725,79.548884,0,0,0,622.3,0,0,966.868468912953,0
5437.79999999725,79.548884,0,0,0,622.3,0,0,966.86532935139,0
5437.99999999725,79.548884,0,0,0,622.3,0,0,966.862189800292,0
5438.19999999724,79.548884,0,0,0,622.3,0,0,966.85905025966,0
5438.39999999724,79.548884,0,0,0,622.3,0,0,966.855910729492,0
5438.59999999724,79.548884,0,0,0,622.3,0,0,966.85277120979,0
5438.79999999724,79.548884,0,0,0,622.3,0,0,966.849631700552,0
5438.99999999724,79.548884,0,0,0,622.3,0,0,966.84649220178,0
5439.19999999724,79.548884,0,0,0,622.3,0,0,966.843352713473,0
5439.39999999724,79.548884,0,0,0,622.3,0,0,966.84021323563,0
5439.59999999724,79.548884,0,0,0,622.3,0,0,966.837073768253,0
5439.79999999724,79.548884,0,0,0,622.3,0,0,966.83393431134,0
5439.99999999724,79.548884,0,0,0,622.3,0,0,966.830794864892,0
5440.19999999724,79.548884,0,0,0,622.3,0,0,966.82765542891,0
5440.39999999724,79.548884,0,0,0,622.3,0,0,966.824516003392,0
5440.59999999724,79.548884,0,0,0,622.3,0,0,966.821376588338,0
5440.79999999724,79.548884,0,0,0,622.3,0,0,966.818237183749,0
5440.99999999724,79.548884,0,0,0,622.3,0,0,966.815097789625,0
5441.19999999724,79.548884,0,0,0,622.3,0,0,966.811958405966,0
5441.39999999724,79.548884,0,0,0,622.3,0,0,966.808819032771,0
5441.59999999724,79.548884,0,0,0,622.3,0,0,966.805679670041,0
5441.79999999724,79.548884,0,0,0,622.3,0,0,966.802540317776,0
5441.99999999724,79.548884,0,0,0,622.3,0,0,966.799400975975,0
5442.19999999724,79.548884,0,0,0,622.3,0,0,966.796261644638,0
5442.39999999724,79.548884,0,0,0,622.3,0,0,966.793122323766,0
5442.59999999724,79.548884,0,0,0,622.3,0,0,966.789983013358,0
5442.79999999724,79.548884,0,0,0,622.3,0,0,966.786843713415,0
5442.99999999724,79.548884,0,0,0,622.3,0,0,966.783704423936,0
5443.19999999724,79.548884,0,0,0,622.3,0,0,966.780565144921,0
5443.39999999724,79.548884,0,0,0,622.3,0,0,966.777425876371,0
5443.59999999724,79.548884,0,0,0,622.3,0,0,966.774286618284,0
5443.79999999724,79.548884,0,0,0,622.3,0,0,966.771147370662,0
5443.99999999724,79.548884,0,0,0,622.3,0,0,966.768008133505,0
5444.19999999724,79.548884,0,0,0,622.3,0,0,966.764868906811,0
5444.39999999724,79.548884,0,0,0,622.3,0,0,966.761729690581,0
5444.59999999724,79.548884,0,0,0,622.3,0,0,966.758590484815,0
5444.79999999724,79.548884,0,0,0,622.3,0,0,966.755451289514,0
5444.99999999724,79.548884,0,0,0,622.3,0,0,966.752312104676,0
5445.19999999724,79.548884,0,0,0,622.3,0,0,966.749172930303,0
5445.39999999724,79.548884,0,0,0,622.3,0,0,966.746033766393,0
5445.59999999724,79.548884,0,0,0,622.3,0,0,966.742894612947,0
5445.79999999724,79.548884,0,0,0,622.3,0,0,966.739755469965,0
5445.99999999724,79.548884,0,0,0,622.3,0,0,966.736616337447,0
5446.19999999724,79.548884,0,0,0,622.3,0,0,966.733477215392,0
5446.39999999724,79.548884,0,0,0,622.3,0,0,966.730338103802,0
5446.59999999724,79.548884,0,0,0,622.3,0,0,966.727199002675,0
5446.79999999724,79.548884,0,0,0,622.3,0,0,966.724059912011,0
5446.99999999724,79.548884,0,0,0,622.3,0,0,966.720920831811,0
5447.19999999724,79.548884,0,0,0,622.3,0,0,966.717781762075,0
5447.39999999724,79.548884,0,0,0,622.3,0,0,966.714642702803,0
5447.59999999724,79.548884,0,0,0,622.3,0,0,966.711503653994,0
5447.79999999724,79.548884,0,0,0,622.3,0,0,966.708364615648,0
5447.99999999724,79.548884,0,0,0,622.3,0,0,966.705225587766,0
5448.19999999724,79.548884,0,0,0,622.3,0,0,966.702086570348,0
5448.39999999724,79.548884,0,0,0,622.3,0,0,966.698947563392,0
5448.59999999724,79.548884,0,0,0,622.3,0,0,966.6958085669,0
5448.79999999724,79.548884,0,0,0,622.3,0,0,966.692669580872,0
5448.99999999724,79.548884,0,0,0,622.3,0,0,966.689530605307,0
5449.19999999723,79.548884,0,0,0,622.3,0,0,966.686391640205,0
5449.39999999723,79.548884,0,0,0,622.3,0,0,966.683252685566,0
5449.59999999723,79.548884,0,0,0,622.3,0,0,966.68011374139,0
5449.79999999723,79.548884,0,0,0,622.3,0,0,966.676974807678,0
5449.99999999723,79.548884,0,0,0,622.3,0,0,966.673835884428,0
5450.19999999723,79.548884,0,0,0,622.3,0,0,966.670696971642,0
5450.39999999723,79.548884,0,0,0,622.3,0,0,966.667558069319,0
5450.59999999723,79.548884,0,0,0,622.3,0,0,966.664419177459,0
5450.79999999723,79.548884,0,0,0,622.3,0,0,966.661280296061,0
5450.99999999723,79.548884,0,0,0,622.3,0,0,966.658141425127,0
5451.19999999723,79.548884,0,0,0,622.3,0,0,966.655002564656,0
5451.39999999723,79.548884,0,0,0,622.3,0,0,966.651863714647,0
5451.59999999723,79.548884,0,0,0,622.3,0,0,966.648724875101,0
5451.79999999723,79.548884,0,0,0,622.3,0,0,966.645586046018,0
5451.99999999723,79.548884,0,0,0,622.3,0,0,966.642447227398,0
5452.19999999723,79.548884,0,0,0,622.3,0,0,966.639308419241,0
5452.39999999723,79.548884,0,0,0,622.3,0,0,966.636169621546,0
5452.59999999723,79.548884,0,0,0,622.3,0,0,966.633030834314,0
5452.79999999723,79.548884,0,0,0,622.3,0,0,966.629892057545,0
5452.99999999723,79.548884,0,0,0,622.3,0,0,966.626753291238,0
5453.19999999723,79.548884,0,0,0,622.3,0,0,966.623614535393,0
5453.39999999723,79.548884,0,0,0,622.3,0,0,966.620475790012,0
5453.59999999723,79.548884,0,0,0,622.3,0,0,966.617337055092,0
5453.79999999723,79.548884,0,0,0,622.3,0,0,966.614198330636,0
5453.99999999723,79.548912,0.504,0.7,3.5,603.25,434.110870644,60.77552189016,966.611015674645,487.115698116183
5454.19999999723,79.548968,1.008,0.7,0,603.25,434.111187576,121.55113252128,966.607789087565,487.115698116183
5454.39999999723,79.549052,1.512,0.7,0,603.25,434.111715796,182.32692063432,966.604518569844,487.115698116183
5454.59999999723,79.549164,2.016,0.7,0,603.25,434.112455304,243.10297497024,966.601204121939,487.115698116183
5454.79999999723,79.549304,2.52,0.7,0,603.25,434.1134061,303.87938427,966.597845744311,487.115698116183
5454.99999999723,79.549472,3.024,0.7,0,603.25,434.114568184,364.65623727456,966.594443437428,487.115698116183
5455.19999999723,79.549668,3.528,0.7,0,603.25,434.115941556,425.43362272488,966.590997201765,487.115698116183
5455.39999999723,79.549892,4.032,0.7,0,603.25,434.117526216,486.21162936192,966.587507037802,487.115698116183
5455.59999999723,79.550144,4.536,0.7,0,603.25,434.119322164,546.99034592664,966.583972946026,487.115698116183
5455.79999999723,79.550424,5.04,0.7,0,603.25,434.1213294,607.76986116,966.580394926928,487.115698116183
5455.99999999723,79.550732,5.544,0.7,0,603.25,434.123547924,668.55026380296,966.576772981009,487.115698116183
5456.19999999723,79.551068,6.048,0.7,0,603.25,434.125977736,729.33164259648,966.573107108773,487.115698116183
5456.39999999723,79.551432,6.552,0.7,0,603.25,434.128618836,790.11408628152,966.569397310731,487.115698116183
5456.59999999723,79.551824,7.056,0.7,0,603.25,434.131471224,850.89768359904,966.5656435874,487.115698116183
5456.79999999723,79.552244,7.56,0.7,0,603.25,434.1345349,911.68252329,966.561845939305,487.115698116183
5456.99999999723,79.552692,8.064,0.7,0,603.25,434.137809864,972.46869409536,966.558004366973,487.115698116183
5457.19999999723,79.553168,8.568,0.7,0,603.25,434.141296116,1033.25628475608,966.554118870942,487.115698116183
5457.39999999723,79.553672,9.072,0.7,0,603.25,434.144993656,1094.04538401312,966.550189451753,487.115698116183
5457.59999999723,79.554204,9.576,0.7,0,603.25,434.148902484,1154.83608060744,966.546216109953,487.115698116183
5457.79999999723,79.554764,10.08,0.7,0,603.25,434.1530226,1215.62846328,966.542198846098,487.115698116183
5457.99999999723,79.555352,10.584,0.7,0,603.25,434.157354004,1276.42262077176,966.538137660747,487.115698116183
5458.19999999723,79.555968,11.088,0.7,0,603.25,434.161896696,1337.21864182368,966.534032554466,487.115698116183
5458.39999999723,79.556612,11.592,0.7,0,603.25,434.166650676,1398.01661517672,966.52988352783,487.115698116183
5458.59999999723,79.557284,12.096,0.7,0,603.25,434.171615944,1458.81662957184,966.525690581415,487.115698116183
5458.79999999723,79.557984,12.6,0.7,0,603.25,434.1767925,1519.61877375,966.521453715807,487.115698116183
5458.99999999723,79.558712,13.104,0.7,0,603.25,434.182180344,1580.42313645216,966.517172931598,487.115698116183
5459.19999999723,79.559468,13.608,0.7,0,603.25,434.187779476,1641.22980641928,966.512848229384,487.115698116183
5459.39999999723,79.560252,14.112,0.7,0,603.25,434.193589896,1702.03887239232,966.508479609768,487.115698116183
5459.59999999723,79.561064,14.616,0.7,0,603.25,434.199611604,1762.85042311224,966.50406707336,487.115698116183
5459.79999999723,79.561904,15.12,0.7,0,603.25,434.2058446,1823.66454732,966.499610620776,487.115698116183
5459.99999999723,79.562772,15.624,0.7,0,603.25,434.212288884,1884.48133375656,966.495110252637,487.115698116183
5460.19999999722,79.563668,16.128,0.7,0,603.25,434.218944456,1945.30087116288,966.490565969572,487.115698116183
5460.39999999722,79.564592,16.632,0.7,0,603.25,434.225811316,2006.12324827992,966.485977772213,487.115698116183
5460.59999999722,79.565544,17.136,0.7,0,603.25,434.232889464,2066.94855384864,966.481345661203,487.115698116183
5460.79999999722,79.566524,17.64,0.7,0,603.25,434.2401789,2127.77687661,966.476669637186,487.115698116183
5460.99999999722,79.567532,18.144,0.7,0,603.25,434.247679624,2188.60830530496,966.471949700815,487.115698116183
5461.19999999722,79.568568,18.648,0.7,0,603.25,434.255391636,2249.44292867448,966.46718585275,487.115698116183
5461.39999999722,79.569632,19.152,0.7,0,603.25,434.263314936,2310.28083545952,966.462378093654,487.115698116183
5461.59999999722,79.570724,19.656,0.7,0,603.25,434.271449524,2371.12211440104,966.457526424199,487.115698116183
5461.79999999722,79.571844,20.16,0.7,0,603.25,434.2797954,2431.96685424,966.452630845062,487.115698116183
5461.99999999722,79.572992,20.664,0.7,0,603.25,434.288352564,2492.81514371736,966.447691356925,487.115698116183
5462.19999999722,79.574168,21.168,0.7,0,603.25,434.297121016,2553.66707157408,966.442707960479,487.115698116183
5462.39999999722,79.575372,21.672,0.7,0,603.25,434.306100756,2614.52272655112,966.437680656418,487.115698116183
5462.59999999722,79.576604,22.176,0.7,0,603.25,434.315291784,2675.38219738944,966.432609445445,487.115698116183
5462.79999999722,79.577864,22.68,0.7,0,603.25,434.3246941,2736.24557283,966.427494328267,487.115698116183
5462.99999999722,79.579152,23.184,0.7,0,603.25,434.334307704,2797.11294161376,966.422335305598,487.115698116183
5463.19999999722,79.580468,23.688,0.7,0,603.25,434.344132596,2857.98439248168,966.417132378159,487.115698116183
5463.39999999722,79.581812,24.192,0.7,0,603.25,434.354168776,2918.86001417472,966.411885546674,487.115698116183
5463.59999999722,79.583184,24.696,0.7,0,603.25,434.364416244,2979.73989543384,966.406594811877,487.115698116183
5463.79999999722,79.584584,25.2,0.7,0,603.25,434.374875,3040.624125,966.401260174507,487.115698116183
5463.99999999722,79.586012,25.704,0.7,0,603.25,434.385545044,3101.51279161416,966.395881635307,487.115698116183
5464.19999999722,79.587468,26.208,0.7,0,603.25,434.396426376,3162.40598401728,966.390459195029,487.115698116183
5464.39999999722,79.588952,26.712,0.7,0,603.25,434.407518996,3223.30379095032,966.384992854429,487.115698116183
5464.59999999722,79.590464,27.216,0.7,0,603.25,434.418822904,3284.20630115424,966.379482614271,487.115698116183
5464.79999999722,79.592004,27.72,0.7,0,603.25,434.4303381,3345.11360337,966.373928475323,487.115698116183
5464.99999999722,79.593572,28.224,0.7,0,603.25,434.442064584,3406.02578633856,966.368330438362,487.115698116183
5465.19999999722,79.595168,28.728,0.7,0,603.25,434.454002356,3466.94293880088,966.362688504168,487.115698116183
5465.39999999722,79.596792,29.232,0.7,0,603.25,434.466151416,3527.86514949792,966.35700267353,487.115698116183
5465.59999999722,79.598444,29.736,0.7,0,603.25,434.478511764,3588.79250717064,966.35127294724,487.115698116183
5465.79999999722,79.600124,30.24,0.7,0,603.25,434.4910834,3649.72510056,966.345499326099,487.115698116183
5465.99999999722,79.601832,30.744,0.7,0,603.25,434.503866324,3710.66301840696,966.339681810914,487.115698116183
5466.19999999722,79.603568,31.248,0.7,0,603.25,434.516860536,3771.60634945248,966.333820402495,487.115698116183
5466.39999999722,79.605332,31.752,0.7,0,603.25,434.530066036,3832.55518243752,966.327915101662,487.115698116183
5466.59999999722,79.607124,32.256,0.7,0,603.25,434.543482824,3893.50960610304,966.321965909238,487.115698116183
5466.79999999722,79.608944,32.76,0.7,0,603.25,434.5571109,3954.46970919,966.315972826055,487.115698116183
5466.99999999722,79.610792,33.264,0.7,0,603.25,434.570950264,4015.43558043936,966.309935852949,487.115698116183
5467.19999999722,79.612668,33.768,0.7,0,603.25,434.585000916,4076.40730859208,966.303854990764,487.115698116183
5467.39999999722,79.614572,34.272,0.7,0,603.25,434.599262856,4137.38498238912,966.297730240347,487.115698116183
5467.59999999722,79.616504,34.776,0.7,0,603.25,434.613736084,4198.36869057144,966.291561602555,487.115698116183
5467.79999999722,79.618464,35.28,0.7,0,603.25,434.6284206,4259.35852188,966.285349078249,487.115698116183
5467.99999999722,79.620452,35.784,0.7,0,603.25,434.643316404,4320.35456505576,966.279092668295,487.115698116183
5468.19999999722,79.622468,36.288,0.7,0,603.25,434.658423496,4381.35690883968,966.272792373568,487.115698116183
5468.39999999722,79.624512,36.792,0.7,0,603.25,434.673741876,4442.36564197272,966.266448194948,487.115698116183
5468.59999999722,79.626584,37.296,0.7,0,603.25,434.689271544,4503.38085319584,966.260060133319,487.115698116183
5468.79999999722,79.628684,37.8,0.7,0,603.25,434.7050125,4564.40263125,966.253628189575,487.115698116183
5468.99999999722,79.630812,38.304,0.7,0,603.25,434.720964744,4625.43106487616,966.247152364613,487.115698116183
5469.19999999722,79.632968,38.808,0.7,0,603.25,434.737128276,4686.46624281528,966.240632659338,487.115698116183
5469.39999999722,79.635152,39.312,0.7,0,603.25,434.753503096,4747.50825380832,966.234069074659,487.115698116183
5469.59999999722,79.637364,39.816,0.7,0,603.25,434.770089204,4808.55718659624,966.227461611494,487.115698116183
5469.79999999722,79.639604,40.32,0.7,0,603.25,434.7868866,4869.61312992,966.220810270766,487.115698116183
5469.99999999722,79.641872,40.824,0.7,0,603.25,434.803895284,4930.67617252056,966.214115053402,487.115698116183
5470.19999999722,79.644168,41.328,0.7,0,603.25,434.821115256,4991.74640313888,966.207375960338,487.115698116183
5470.39999999722,79.646492,41.832,0.7,0,603.25,434.838546516,5052.82391051592,966.200592992515,487.115698116183
5470.59999999722,79.648844,42.336,0.7,0,603.25,434.856189064,5113.90878339264,966.193766150881,487.115698116183
5470.79999999722,79.651224,42.84,0.7,0,603.25,434.8740429,5175.00111051,966.186895436388,487.115698116183
5470.99999999722,79.653632,43.344,0.7,0,603.25,434.892108024,5236.10098060896,966.179980849996,487.115698116183
5471.19999999721,79.656068,43.848,0.7,0,603.25,434.910384436,5297.20848243048,966.173022392671,487.115698116183
5471.39999999721,79.658532,44.352,0.7,0,603.25,434.928872136,5358.32370471552,966.166020065384,487.115698116183
5471.59999999721,79.661024,44.856,0.7,0,603.25,434.947571124,5419.44673620504,966.158973869114,487.115698116183
5471.79999999721,79.663544,45.36,0.7,0,603.25,434.9664814,5480.57766564,966.151883804844,487.115698116183
5471.99999999721,79.666092,45.864,0.7,0,603.25,434.985602964,5541.71658176136,966.144749873565,487.115698116183
5472.19999999721,79.668668,46.368,0.7,0,603.25,435.004935816,5602.86357331008,966.137572076273,487.115698116183
5472.39999999721,79.671272,46.872,0.7,0,603.25,435.024479956,5664.01872902713,966.13035041397,487.115698116183
5472.59999999721,79.673904,47.376,0.7,0,603.25,435.044235384,5725.18213765345,966.123084887665,487.115698116183
5472.79999999721,79.676564,47.88,0.7,0,603.25,435.0642021,5786.35388793001,966.115775498372,487.115698116183
5472.99999999721,79.679252,48.3840000000001,0.7,0,603.25,435.084380104,5847.53406859777,966.108422247113,487.115698116183
5473.19999999721,79.681968,48.8880000000001,0.7,0,603.25,435.104769396,5908.72276839769,966.101025134914,487.115698116183
5473.39999999721,79.684712,49.3920000000001,0.7,0,603.25,435.125369976,5969.92007607073,966.093584162808,487.115698116183
5473.59999999721,79.687484,49.8960000000001,0.7,0,603.25,435.146181844,6031.12608035785,966.086099331836,487.115698116183
5473.79999999721,79.690284,50.4000000000001,0.7,0,603.25,435.167205,6092.34087000001,966.078570643041,487.115698116183
5473.99999999721,79.693112,50.9040000000001,0.7,0,603.25,435.188439444,6153.56453373817,966.070998097476,487.115698116183
5474.19999999721,79.695968,51.4080000000001,0.7,0,603.25,435.209885176,6214.79716031329,966.063381696198,487.115698116183
5474.39999999721,79.698852,51.9120000000001,0.7,0,603.25,435.231542196,6276.03883846633,966.055721440271,487.115698116183
5474.59999999721,79.701764,52.4160000000001,0.7,0,603.25,435.253410504,6337.28965693825,966.048017330765,487.115698116183
5474.79999999721,79.704704,52.9200000000001,0.7,0,603.25,435.2754901,6398.54970447001,966.040269368755,487.115698116183
5474.99999999721,79.707672,53.4240000000001,0.7,0,603.25,435.297780984,6459.81906980257,966.032477555325,487.115698116183
5475.19999999721,79.710668,53.9280000000001,0.7,0,603.25,435.320283156,6521.09784167689,966.024641891562,487.115698116183
5475.39999999721,79.713692,54.4320000000001,0.7,0,603.25,435.342996616,6582.38610883393,966.016762378561,487.115698116183
5475.59999999721,79.716744,54.9360000000001,0.7,0,603.25,435.365921364,6643.68396001465,966.008839017421,487.115698116183
5475.79999999721,79.719824,55.4400000000001,0.7,0,603.25,435.3890574,6704.99148396001,966.000871809251,487.115698116183
5475.99999999721,79.722932,55.9440000000001,0.7,0,603.25,435.412404724,6766.30876941097,965.992860755162,487.115698116183
5476.19999999721,79.726068,56.4480000000001,0.7,0,603.25,435.435963336,6827.63590510849,965.984805856274,487.115698116183
5476.39999999721,79.729232,56.9520000000001,0.7,0,603.25,435.459733236,6888.97297979353,965.976707113712,487.115698116183
5476.59999999721,79.732424,57.4560000000001,0.7,0,603.25,435.483714424,6950.32008220705,965.968564528606,487.115698116183
5476.79999999721,79.735644,57.9600000000001,0.7,0,603.25,435.5079069,7011.67730109001,965.960378102095,487.115698116183
5476.99999999721,79.738892,58.4640000000001,0.7,0,603.25,435.532310664,7073.04472518337,965.952147835321,487.115698116183
5477.19999999721,79.742168,58.9680000000001,0.7,0,603.25,435.556925716,7134.42244322809,965.943873729434,487.115698116183
5477.39999999721,79.745472,59.4720000000001,0.7,0,603.25,435.581752056,7195.81054396513,965.935555785591,487.115698116183
5477.59999999721,79.748804,59.9760000000001,0.7,0,603.25,435.606789684,7257.20911613545,965.927194004952,487.115698116183
5477.79999999721,79.752164,60.4800000000001,0.7,0,603.25,435.6320386,7318.61824848001,965.918788388685,487.115698116183
5477.99999999721,79.755552,60.9840000000001,0.7,0,603.25,435.657498804,7380.03802973977,965.910338937965,487.115698116183
5478.19999999721,79.758968,61.4880000000001,0.7,0,603.25,435.683170296,7441.46854865569,965.901845653972,487.115698116183
5478.39999999721,79.762412,61.9920000000001,0.7,0,603.25,435.709053076,7502.90989396873,965.893308537893,487.115698116183
5478.59999999721,79.765884,62.4960000000001,0.7,0,603.25,435.735147144,7564.36215441985,965.884727590919,487.115698116183
5478.79999999721,79.769384,63.0000000000001,0.7,0,603.25,435.7614525,7625.82541875001,965.87610281425,487.115698116183
5478.99999999721,79.772912,63.5040000000001,0.7,0,603.25,435.787969144,7687.29977570017,965.867434209089,487.115698116183
5479.19999999721,79.776468,64.0080000000001,0.7,0,603.25,435.814697076,7748.78531401129,965.858721776648,487.115698116183
5479.39999999721,79.780052,64.5120000000001,0.7,0,603.25,435.841636296,7810.28212242433,965.849965518144,487.115698116183
5479.59999999721,79.783664,65.0160000000001,0.7,0,603.25,435.868786804,7871.79028968025,965.8411654348,487.115698116183
5479.79999999721,79.787304,65.5200000000001,0.7,0,603.25,435.8961486,7933.30990452001,965.832321527845,487.115698116183
5479.99999999721,79.790972,66.0240000000001,0.7,0,603.25,435.923721684,7994.84105568457,965.823433798514,487.115698116183
5480.19999999721,79.794668,66.5280000000001,0.7,0,603.25,435.951506056,8056.38383191489,965.814502248049,487.115698116183
5480.39999999721,79.798392,67.0320000000001,0.7,0,603.25,435.979501716,8117.93832195193,965.805526877698,487.115698116183
5480.59999999721,79.802144,67.5360000000001,0.7,0,603.25,436.007708664,8179.50461453666,965.796507688714,487.115698116183
5480.79999999721,79.805924,68.0400000000001,0.7,0,603.25,436.0361269,8241.08279841002,965.787444682356,487.115698116183
5480.99999999721,79.809732,68.5440000000001,0.7,0,603.25,436.064756424,8302.67296231298,965.778337859892,487.115698116183
5481.19999999721,79.813568,69.0480000000001,0.7,0,603.25,436.093597236,8364.2751949865,965.769187222592,487.115698116183
5481.39999999721,79.817432,69.5520000000001,0.7,0,603.25,436.122649336,8425.88958517154,965.759992771735,487.115698116183
5481.59999999721,79.821324,70.0560000000001,0.7,0,603.25,436.151912724,8487.51622160906,965.750754508607,487.115698116183
5481.79999999721,79.825244,70.5600000000001,0.7,0,603.25,436.1813874,8549.15519304002,965.741472434495,487.115698116183
5481.99999999721,79.829192,71.0640000000001,0.7,0,603.25,436.211073364,8610.80658820538,965.732146550699,487.115698116183
5482.1999999972,79.833168,71.5680000000001,0.7,0,603.25,436.240970616,8672.4704958461,965.722776858519,487.115698116183
5482.3999999972,79.837172,72.0720000000001,0.7,0,603.25,436.271079156,8734.14700470314,965.713363359265,487.115698116183
5482.5999999972,79.841204,72.5760000000001,0.7,0,603.25,436.301398984,8795.83620351746,965.703906054252,487.115698116183
5482.7999999972,79.845264,73.0800000000001,0.7,0,603.25,436.3319301,8857.53818103002,965.694404944801,487.115698116183
5482.9999999972,79.849352,73.5840000000001,0.7,0,603.25,436.362672504,8919.25302598178,965.684860032239,487.115698116183
5483.1999999972,79.853468,74.0880000000002,0.7,0,603.25,436.393626196,8980.9808271137,965.675271317899,487.115698116183
5483.3999999972,79.857612,74.5920000000002,0.7,0,603.25,436.424791176,9042.72167316674,965.665638803121,487.115698116183
5483.5999999972,79.861784,75.0960000000002,0.7,0,603.25,436.456167444,9104.47565288186,965.65596248925,487.115698116183
5483.7999999972,79.865984,75.6000000000002,0.7,0,603.25,436.487755,9166.24285500002,965.646242377637,487.115698116183
5483.9999999972,79.870212,76.1040000000002,0.7,0,603.25,436.519553844,9228.02336826218,965.636478469641,487.115698116183
5484.1999999972,79.874468,76.6080000000002,0.7,0,603.25,436.551563976,9289.8172814093,965.626670766626,487.115698116183
5484.3999999972,79.878752,77.1120000000002,0.7,0,603.25,436.583785396,9351.62468318234,965.616819269961,487.115698116183
5484.5999999972,79.883064,77.6160000000002,0.7,0,603.25,436.616218104,9413.44566232226,965.606923981022,487.115698116183
5484.7999999972,79.887404,78.1200000000002,0.7,0,603.25,436.6488621,9475.28030757002,965.596984901192,487.115698116183
5484.9999999972,79.891772,78.6240000000002,0.7,0,603.25,436.681717384,9537.12870766658,965.587002031859,487.115698116183
5485.1999999972,79.896168,79.1280000000002,0.7,0,603.25,436.714783956,9598.9909513529,965.576975374417,487.115698116183
5485.3999999972,79.900592,79.6320000000002,0.7,0,603.25,436.748061816,9660.86712736994,965.566904930267,487.115698116183
5485.5999999972,79.905044,80.1360000000002,0.7,0,603.25,436.781550964,9722.75732445866,965.556790700816,487.115698116183
5485.7999999972,79.909524,80.6400000000002,0.7,0,603.25,436.8152514,9784.66163136002,965.546632687477,487.115698116183
5485.9999999972,79.914032,81.1440000000002,0.7,0,603.25,436.849163124,9846.58013681498,965.536430891668,487.115698116183
