Konum_km,Hiz_kmh,Kutle_Ton,Cer_Kuvveti_kN,Direnc_kN,Egim_Yuzde
40.01075,90,730,17.69135,17.69135,0
40.02325,90,730,17.69135,17.69135,0
40.03575,90,730,17.69135,17.69135,0
40.04825,90,730,17.69135,17.69135,0
40.06075,90,730,17.69135,17.69135,0
40.07325,90,730,17.69135,17.69135,0
40.08575,90,730,17.69135,17.69135,0
40.09825,90,730,17.69135,17.69135,0
40.11075,90,730,17.69135,17.69135,0
40.12325,90,730,17.69135,17.69135,0
40.13575,90,730,17.69135,17.69135,0
40.14825,90,730,17.69135,17.69135,0
40.16075,90,730,17.69135,17.69135,0
40.17325,90,730,17.69135,17.69135,0
40.18575,90,730,17.69135,17.69135,0
40.19825,90,730,17.69135,17.69135,0
40.21075,90,730,17.69135,17.69135,0
40.22325,90,730,17.69135,17.69135,0
40.23575,90,730,17.69135,17.69135,0
40.24825,90,730,17.69135,17.69135,0
40.26075,90,730,17.69135,17.69135,0
40.27325,90,730,17.69135,17.69135,0
40.28575,90,730,17.69135,17.69135,0
40.29825,90,730,17.69135,17.69135,0
40.31075,90,730,17.69135,17.69135,0
40.32325,90,730,17.69135,17.69135,0
40.33575,90,730,17.69135,17.69135,0
40.34825,90,730,17.69135,17.69135,0
40.36075,90,730,17.69135,17.69135,0
40.37325,90,730,17.69135,17.69135,0
40.38575,90,730,17.69135,17.69135,0
40.39825,90,730,17.69135,17.69135,0
40.41075,90,730,17.69135,17.69135,0
40.42325,90,730,17.69135,17.69135,0
40.43575,90,730,17.69135,17.69135,0
40.44825,90,730,17.69135,17.69135,0
40.46075,90,730,17.69135,17.69135,0
40.47325,90,730,17.69135,17.69135,0
40.48575,90,730,17.69135,17.69135,0
40.49825,90,730,17.69135,17.69135,0
40.51075,90,730,17.69135,17.69135,0
40.52325,90,730,17.69135,17.69135,0
40.53575,90,730,17.69135,17.69135,0
40.548025,88.38,730,0,17.571166475,0
40.560075,86.76,730,0,17.4531659,0
40.5719,85.14,730,0,17.337348275,0
40.5835,83.52,730,0,17.2237136,0
40.594875,81.9,730,0,17.112261875,0
40.606025,80.28,730,0,17.0029931,0
40.61695,78.66,730,0,16.895907275,0
40.62765,77.04,730,0,16.7910044,0
40.638125,75.42,730,0,16.688284475,0
40.648375,73.8,730,0,16.5877475,0
40.6584,72.18,730,0,16.489393475,0
40.6682,70.56,730,0,16.3932224,0
40.677775,68.94,730,0,16.299234275,0
40.687125,67.32,730,0,16.2074291,0
40.69625,65.7,730,0,16.117806875,0
40.70515,64.08,730,0,16.0303676,0
40.713825,62.46,730,0,15.945111275,0
40.722275,60.84,730,0,15.8620379,0
40.7305,59.22,730,0,15.781147475,0
40.7385,57.6000000000001,730,0,15.70244,0
40.746275,55.9800000000001,730,0,15.625915475,0
40.753825,54.3600000000001,730,0,15.5515739,0
40.76115,52.7400000000001,730,0,15.479415275,0
40.76825,51.1200000000001,730,0,15.4094396,0
40.775125,49.5000000000001,730,0,15.341646875,0
40.781775,47.8800000000001,730,0,15.2760371,0
40.7882,46.2600000000001,730,0,15.212610275,0
40.7944,44.6400000000001,730,0,15.1513664,0
40.800375,43.0200000000001,730,0,15.092305475,0
40.806125,41.4000000000001,730,0,15.0354275,0
40.81165,39.7800000000001,730,0,14.980732475,0
40.81695,38.1600000000001,730,0,14.9282204,0
40.822025,36.5400000000001,730,0,14.877891275,0
40.826875,34.9200000000001,730,0,14.8297451,0
40.8315,33.3000000000001,730,0,14.783781875,0
40.8359,31.6800000000001,730,0,14.7400016,0
40.840075,30.0600000000001,730,0,14.698404275,0
40.844025,28.4400000000001,730,0,14.6589899,0
40.84775,26.8200000000001,730,0,14.621758475,0
40.85125,25.2000000000001,730,0,14.58671,0
40.854525,23.5800000000001,730,0,14.553844475,0
40.857575,21.9600000000001,730,0,14.5231619,0
40.8604,20.3400000000001,730,0,14.494662275,0
40.8634,21.6000000000001,730,525.51664,14.51664,0
40.866175,19.9800000000001,730,0,14.488625475,0
40.868725,18.3600000000001,730,0,14.4627939,0
40.87105,16.7400000000001,730,0,14.439145275,0
40.87315,15.1200000000001,730,0,14.4176796,0
40.875025,13.5000000000001,730,0,14.398396875,0
40.876675,11.8800000000001,730,0,14.3812971,0
40.8781,10.2600000000001,730,0,14.366380275,0
40.8793,8.64000000000008,730,0,14.3536464,0
40.879475,1.26,730,525.323260275,14.323260275,0
40.879825,2.52,730,525.3252411,14.3252411,0
40.88035,3.78,730,525.328542475,14.328542475,0
40.88105,5.04,730,525.3331644,14.3331644,0
40.881925,6.3,730,525.339106875,14.339106875,0
40.882975,7.56,730,525.3463699,14.3463699,0
40.8842,8.82,730,525.354953475,14.354953475,0
40.8856,10.08,730,525.3648576,14.3648576,0
40.887175,11.34,730,525.376082275,14.376082275,0
40.888925,12.6,730,525.3886275,14.3886275,0
40.89085,13.86,730,525.402493275,14.402493275,0
40.89295,15.12,730,525.4176796,14.4176796,0
40.895225,16.38,730,525.434186475,14.434186475,0
40.897675,17.64,730,525.4520139,14.4520139,0
40.9003,18.9,730,525.471161875,14.471161875,0
40.9031,20.16,730,525.4916304,14.4916304,0
40.906075,21.42,730,525.513419475,14.513419475,0
40.909225,22.68,730,525.5365291,14.5365291,0
40.91255,23.94,730,525.560959275,14.560959275,0
40.91605,25.2,730,525.58671,14.58671,0
40.919725,26.46,730,525.613781275,14.613781275,0
40.923575,27.72,730,525.6421731,14.6421731,0
40.9276,28.98,730,525.671885475,14.671885475,0
40.9318,30.24,730,525.7029184,14.7029184,0
40.936175,31.5,730,525.735271875,14.735271875,0
40.940725,32.76,730,525.7689459,14.7689459,0
40.94545,34.02,730,525.803940475,14.803940475,0
40.95035,35.28,730,525.8402556,14.8402556,0
40.955425,36.54,730,525.877891275,14.877891275,0
40.960675,37.8,730,525.9168475,14.9168475,0
40.9661,39.06,730,525.957124275,14.957124275,0
40.9717,40.32,730,525.9987216,14.9987216,0
40.977475,41.58,730,526.041639475,15.041639475,0
40.983425,42.84,730,526.0858779,15.0858779,0
40.98955,44.1,730,526.131436875,15.131436875,0
40.99585,45.36,730,526.1783164,15.1783164,0
41.002325,46.62,730,526.226516475,15.226516475,0
41.008975,47.88,730,526.2760371,15.2760371,0
41.0158,49.14,730,526.326878275,15.326878275,0
41.0228,50.4,730,526.37904,15.37904,0
41.029975,51.66,730,526.432522275,15.432522275,0
41.037325,52.92,730,526.4873251,15.4873251,0
41.04485,54.18,730,526.543448475,15.543448475,0
41.05255,55.44,730,526.6008924,15.6008924,0
41.060425,56.7,730,526.659656875,15.659656875,0
41.068475,57.96,730,526.7197419,15.7197419,0
41.0767,59.22,730,526.781147475,15.781147475,0
41.0851,60.48,730,526.8438736,15.8438736,0
41.093675,61.74,730,526.907920275,15.907920275,0
41.102425,63,730,526.9732875,15.9732875,0
41.11135,64.26,730,527.039975275,16.039975275,0
41.12045,65.52,730,527.1079836,16.1079836,0
41.129725,66.78,730,527.177312475,16.177312475,0
41.139175,68.04,730,527.2479619,16.2479619,0
41.1488,69.3,730,527.319931875,16.319931875,0
41.1586,70.56,730,527.3932224,16.3932224,0
41.168575,71.82,730,527.467833475,16.467833475,0
41.178725,73.08,730,527.5437651,16.5437651,0
41.18905,74.34,730,527.621017275,16.621017275,0
41.19955,75.6,730,527.69959,16.69959,0
41.210225,76.86,730,527.779483275,16.779483275,0
41.221075,78.12,730,527.8606971,16.8606971,0
41.2321,79.3800000000001,730,527.943231475,16.943231475,0
41.2433,80.6400000000001,730,528.0270864,17.0270864,0
41.254675,81.9000000000001,730,528.112261875,17.112261875,0
41.266225,83.1600000000001,730,528.1987579,17.1987579,0
41.27795,84.4200000000001,730,528.286574475,17.286574475,0
41.28985,85.6800000000001,730,528.3757116,17.3757116,0
41.301925,86.9400000000001,730,528.466169275,17.466169275,0
41.314175,88.2000000000001,730,528.5579475,17.5579475,0
41.3266,89.4600000000001,730,528.651046275,17.651046275,0
41.3392,90.7200000000001,730,528.7454656,17.7454656,0
41.3517,90,730,17.69135,17.69135,0
41.3642,90,730,17.69135,17.69135,0
41.3767,90,730,17.69135,17.69135,0
41.3892,90,730,17.69135,17.69135,0
41.4017,90,730,17.69135,17.69135,0
41.4142,90,730,17.69135,17.69135,0
41.4267,90,730,17.69135,17.69135,0
41.4392,90,730,17.69135,17.69135,0
41.4517,90,730,17.69135,17.69135,0
41.4642,90,730,17.69135,17.69135,0
41.4767,90,730,17.69135,17.69135,0
41.4892,90,730,17.69135,17.69135,0
41.5017,90,730,17.69135,17.69135,0
41.5142,90,730,17.69135,17.69135,0
41.5267,90,730,17.69135,17.69135,0
41.5392,90,730,17.69135,17.69135,0
41.5517,90,730,17.69135,17.69135,0
41.5642,90,730,17.69135,17.69135,0
41.5767,90,730,17.69135,17.69135,0
41.5892,90,730,17.69135,17.69135,0
41.6017,90,730,17.69135,17.69135,0
41.6142,90,730,17.69135,17.69135,0
41.6267,90,730,17.69135,17.69135,0
41.6392,90,730,17.69135,17.69135,0
41.6517,90,730,17.69135,17.69135,0
41.6642,90,730,17.69135,17.69135,0
41.6767,90,730,17.69135,17.69135,0
41.6892,90,730,17.69135,17.69135,0
41.7017,90,730,17.69135,17.69135,0
41.7142,90,730,17.69135,17.69135,0
41.7267,90,730,17.69135,17.69135,0
41.7392,90,730,17.69135,17.69135,0
41.7517,90,730,17.69135,17.69135,0
41.7642,90,730,17.69135,17.69135,0
41.7767,90,730,17.69135,17.69135,0
41.7892,90,730,17.69135,17.69135,0
41.8017,90,730,17.69135,17.69135,0
41.8142,90,730,17.69135,17.69135,0
41.8267,90,730,17.69135,17.69135,0
41.8392,90,730,17.69135,17.69135,0
41.8517,90,730,17.69135,17.69135,0
41.8642,90,730,17.69135,17.69135,0
41.8767,90,730,17.69135,17.69135,0
41.8892,90,730,17.69135,17.69135,0
41.9017,90,730,17.69135,17.69135,0
41.9142,90,730,17.69135,17.69135,0
41.9267,90,730,17.69135,17.69135,0
41.9392,90,730,17.69135,17.69135,0
41.9517,90,730,17.69135,17.69135,0
41.9642,90,730,17.69135,17.69135,0
41.9767,90,730,17.69135,17.69135,0
41.9892,90,730,17.69135,17.69135,0
42.0017,90,730,17.69135,17.69135,0
42.0142,90,730,17.69135,17.69135,0
42.0267,90,730,17.69135,17.69135,0
42.0392,90,730,17.69135,17.69135,0
42.0517,90,730,17.69135,17.69135,0
42.0642,90,730,17.69135,17.69135,0
42.0767,90,730,17.69135,17.69135,0
42.0892,90,730,17.69135,17.69135,0
42.1017,90,730,17.69135,17.69135,0
42.1142,90,730,17.69135,17.69135,0
42.1267,90,730,17.69135,17.69135,0
42.1392,90,730,17.69135,17.69135,0
42.1517,90,730,17.69135,17.69135,0
42.1642,90,730,17.69135,17.69135,0
42.1767,90,730,17.69135,17.69135,0
42.1892,90,730,17.69135,17.69135,0
42.2017,90,730,17.69135,17.69135,0
42.2142,90,730,17.69135,17.69135,0
42.2267,90,730,17.69135,17.69135,0
42.2392,90,730,17.69135,17.69135,0
42.2517,90,730,17.69135,17.69135,0
42.2642,90,730,17.69135,17.69135,0
42.2767,90,730,17.69135,17.69135,0
42.2892,90,730,17.69135,17.69135,0
42.3017,90,730,17.69135,17.69135,0
42.3142,90,730,17.69135,17.69135,0
42.3267,90,730,17.69135,17.69135,0
42.3392,90,730,17.69135,17.69135,0
42.3517,90,730,17.69135,17.69135,0
42.3642,90,730,17.69135,17.69135,0
42.3767,90,730,17.69135,17.69135,0
42.3892,90,730,17.69135,17.69135,0
42.4017,90,730,17.69135,17.69135,0
42.4142,90,730,17.69135,17.69135,0
42.4267,90,730,17.69135,17.69135,0
42.4392,90,730,17.69135,17.69135,0
42.4517,90,730,17.69135,17.69135,0
42.4642,90,730,17.69135,17.69135,0
42.4767,90,730,17.69135,17.69135,0
42.4892,90,730,17.69135,17.69135,0
42.5017,90,730,17.69135,17.69135,0
42.5142,90,730,17.69135,17.69135,0
42.5267,90,730,17.69135,17.69135,0
42.5392,90,730,17.69135,17.69135,0
42.5517,90,730,17.69135,17.69135,0
42.5642,90,730,17.69135,17.69135,0
42.5767,90,730,17.69135,17.69135,0
42.5892,90,730,17.69135,17.69135,0
42.6017,90,730,17.69135,17.69135,0
42.6142,90,730,17.69135,17.69135,0
42.6267,90,730,17.69135,17.69135,0
42.6392,90,730,17.69135,17.69135,0
42.6517,90,730,17.69135,17.69135,0
42.6642,90,730,17.69135,17.69135,0
42.6767,90,730,17.69135,17.69135,0
42.6892,90,730,17.69135,17.69135,0
42.7017,90,730,17.69135,17.69135,0
42.7142,90,730,17.69135,17.69135,0
42.7267,90,730,17.69135,17.69135,0
42.7392,90,730,17.69135,17.69135,0
42.7517,90,730,17.69135,17.69135,0
42.7642,90,730,17.69135,17.69135,0
42.7767,90,730,17.69135,17.69135,0
42.7892,90,730,17.69135,17.69135,0
42.8017,90,730,17.69135,17.69135,0
42.8142,90,730,17.69135,17.69135,0
42.8267,90,730,17.69135,17.69135,0
42.8392,90,730,17.69135,17.69135,0
42.8517,90,730,17.69135,17.69135,0
42.8642,90,730,17.69135,17.69135,0
42.8767,90,730,17.69135,17.69135,0
42.8892,90,730,17.69135,17.69135,0
42.9017,90,730,17.69135,17.69135,0
42.913975,88.38,730,0,17.571166475,0
42.926025,86.76,730,0,17.4531659,0
42.93785,85.14,730,0,17.337348275,0
42.94945,83.52,730,0,17.2237136,0
42.960825,81.9,730,0,17.112261875,0
42.971975,80.28,730,0,17.0029931,0
42.9829,78.66,730,0,16.895907275,0
42.9936,77.04,730,0,16.7910044,0
43.004075,75.42,730,0,16.688284475,0
43.014325,73.8,730,0,16.5877475,0
43.02435,72.18,730,0,16.489393475,0
43.03415,70.56,730,0,16.3932224,0
43.043725,68.94,730,0,16.299234275,0
43.053075,67.32,730,0,16.2074291,0
43.0622,65.7,730,0,16.117806875,0
43.0711,64.08,730,0,16.0303676,0
43.079775,62.46,730,0,15.945111275,0
43.088225,60.84,730,0,15.8620379,0
43.09645,59.22,730,0,15.781147475,0
43.10445,57.6000000000001,730,0,15.70244,0
43.112225,55.9800000000001,730,0,15.625915475,0
43.119775,54.3600000000001,730,0,15.5515739,0
43.1271,52.7400000000001,730,0,15.479415275,0
43.1346,54.0000000000001,730,526.53535,15.53535,0
43.141875,52.3800000000001,730,0,15.463676475,0
43.148925,50.7600000000001,730,0,15.3941859,0
43.15575,49.1400000000001,730,0,15.326878275,0
43.16235,47.5200000000001,730,0,15.2617536,0
43.168725,45.9000000000001,730,0,15.198811875,0
43.174875,44.2800000000001,730,0,15.1380531,0
43.1808,42.6600000000001,730,0,15.079477275,0
43.1865,41.0400000000001,730,0,15.0230844,0
43.191975,39.4200000000001,730,0,14.968874475,0
43.197225,37.8000000000001,730,0,14.9168475,0
43.20225,36.1800000000001,730,0,14.867003475,0
43.20705,34.5600000000001,730,0,14.8193424,0
43.211625,32.9400000000001,730,0,14.773864275,0
43.215975,31.3200000000001,730,0,14.7305691,0
43.2201,29.7000000000001,730,0,14.689456875,0
43.224,28.0800000000001,730,0,14.6505276,0
43.227675,26.4600000000001,730,0,14.613781275,0
43.231125,24.8400000000001,730,0,14.5792179,0
43.23435,23.2200000000001,730,0,14.546837475,0
43.23735,21.6000000000001,730,0,14.51664,0
43.240125,19.9800000000001,730,0,14.488625475,0
43.242675,18.3600000000001,730,0,14.4627939,0
43.245,16.7400000000001,730,0,14.439145275,0
43.2471,15.1200000000001,730,0,14.4176796,0
43.247275,1.26,730,525.323260275,14.323260275,0
43.247625,2.52,730,525.3252411,14.3252411,0
43.24815,3.78,730,525.328542475,14.328542475,0
43.24885,5.04,730,525.3331644,14.3331644,0
43.249725,6.3,730,525.339106875,14.339106875,0
43.250775,7.56,730,525.3463699,14.3463699,0
43.252,8.82,730,525.354953475,14.354953475,0
43.2534,10.08,730,525.3648576,14.3648576,0
43.254975,11.34,730,525.376082275,14.376082275,0
43.256725,12.6,730,525.3886275,14.3886275,0
43.25865,13.86,730,525.402493275,14.402493275,0
43.26075,15.12,730,525.4176796,14.4176796,0
43.263025,16.38,730,525.434186475,14.434186475,0
43.265475,17.64,730,525.4520139,14.4520139,0
43.2681,18.9,730,525.471161875,14.471161875,0
43.2709,20.16,730,525.4916304,14.4916304,0
43.273875,21.42,730,525.513419475,14.513419475,0
43.277025,22.68,730,525.5365291,14.5365291,0
43.28035,23.94,730,525.560959275,14.560959275,0
43.28385,25.2,730,525.58671,14.58671,0
43.287525,26.46,730,525.613781275,14.613781275,0
43.291375,27.72,730,525.6421731,14.6421731,0
43.2954,28.98,730,525.671885475,14.671885475,0
43.2996,30.24,730,525.7029184,14.7029184,0
43.303975,31.5,730,525.735271875,14.735271875,0
43.308525,32.76,730,525.7689459,14.7689459,0
43.31325,34.02,730,525.803940475,14.803940475,0
43.31815,35.28,730,525.8402556,14.8402556,0
43.323225,36.54,730,525.877891275,14.877891275,0
43.328475,37.8,730,525.9168475,14.9168475,0
43.3339,39.06,730,525.957124275,14.957124275,0
43.3395,40.32,730,525.9987216,14.9987216,0
43.345275,41.58,730,526.041639475,15.041639475,0
43.351225,42.84,730,526.0858779,15.0858779,0
43.35735,44.1,730,526.131436875,15.131436875,0
43.36365,45.36,730,526.1783164,15.1783164,0
43.370125,46.62,730,526.226516475,15.226516475,0
43.376775,47.88,730,526.2760371,15.2760371,0
43.3836,49.14,730,526.326878275,15.326878275,0
43.3906,50.4,730,526.37904,15.37904,0
43.397775,51.66,730,526.432522275,15.432522275,0
43.405125,52.92,730,526.4873251,15.4873251,0
43.41265,54.18,730,526.543448475,15.543448475,0
43.42035,55.44,730,526.6008924,15.6008924,0
43.428225,56.7,730,526.659656875,15.659656875,0
43.436275,57.96,730,526.7197419,15.7197419,0
43.4445,59.22,730,526.781147475,15.781147475,0
43.4529,60.48,730,526.8438736,15.8438736,0
43.461475,61.74,730,526.907920275,15.907920275,0
43.470225,63,730,526.9732875,15.9732875,0
43.47915,64.26,730,527.039975275,16.039975275,0
43.48825,65.52,730,527.1079836,16.1079836,0
43.497525,66.78,730,527.177312475,16.177312475,0
43.506975,68.04,730,527.2479619,16.2479619,0
43.5166,69.3,730,527.319931875,16.319931875,0
43.5264,70.56,730,527.3932224,16.3932224,0
43.536375,71.82,730,527.467833475,16.467833475,0
43.546525,73.08,730,527.5437651,16.5437651,0
43.55685,74.34,730,527.621017275,16.621017275,0
43.56735,75.6,730,527.69959,16.69959,0
43.578025,76.86,730,527.779483275,16.779483275,0
43.588875,78.12,730,527.8606971,16.8606971,0
43.5999,79.3800000000001,730,527.943231475,16.943231475,0
43.6111,80.6400000000001,730,528.0270864,17.0270864,0
43.622475,81.9000000000001,730,528.112261875,17.112261875,0
43.634025,83.1600000000001,730,528.1987579,17.1987579,0
43.64575,84.4200000000001,730,528.286574475,17.286574475,0
43.65765,85.6800000000001,730,528.3757116,17.3757116,0
43.669725,86.9400000000001,730,528.466169275,17.466169275,0
43.681975,88.2000000000001,730,528.5579475,17.5579475,0
43.6944,89.4600000000001,730,528.651046275,17.651046275,0
43.707,90.7200000000001,730,528.7454656,17.7454656,0
43.7195,90,730,17.69135,17.69135,0
43.732,90,730,17.69135,17.69135,0
43.7445,90,730,17.69135,17.69135,0
43.757,90,730,17.69135,17.69135,0
43.7695,90,730,17.69135,17.69135,0
43.782,90,730,17.69135,17.69135,0
43.7945,90,730,17.69135,17.69135,0
43.807,90,730,17.69135,17.69135,0
43.8195,90,730,17.69135,17.69135,0
43.832,90,730,17.69135,17.69135,0
43.8445,90,730,17.69135,17.69135,0
43.857,90,730,17.69135,17.69135,0
43.8695,90,730,17.69135,17.69135,0
43.882,90,730,17.69135,17.69135,0
43.8945,90,730,17.69135,17.69135,0
43.907,90,730,17.69135,17.69135,0
43.9195,90,730,17.69135,17.69135,0
43.932,90,730,17.69135,17.69135,0
43.9445,90,730,17.69135,17.69135,0
43.957,90,730,17.69135,17.69135,0
43.9695,90,730,17.69135,17.69135,0
43.982,90,730,17.69135,17.69135,0
43.9945,90,730,17.69135,17.69135,0
44.007,90,730,17.69135,17.69135,0
44.0195,90,730,17.69135,17.69135,0
44.032,90,730,17.69135,17.69135,0
44.0445,90,730,17.69135,17.69135,0
44.057,90,730,17.69135,17.69135,0
44.0695,90,730,17.69135,17.69135,0
44.082,90,730,17.69135,17.69135,0
44.0945,90,730,17.69135,17.69135,0
44.107,90,730,17.69135,17.69135,0
44.1195,90,730,17.69135,17.69135,0
44.132,90,730,17.69135,17.69135,0
44.1445,90,730,17.69135,17.69135,0
44.157,90,730,17.69135,17.69135,0
44.1695,90,730,17.69135,17.69135,0
44.182,90,730,17.69135,17.69135,0
44.1945,90,730,17.69135,17.69135,0
44.207,90,730,17.69135,17.69135,0
44.2195,90,730,17.69135,17.69135,0
44.232,90,730,17.69135,17.69135,0
44.2445,90,730,17.69135,17.69135,0
44.257,90,730,17.69135,17.69135,0
44.2695,90,730,17.69135,17.69135,0
44.282,90,730,17.69135,17.69135,0
44.2945,90,730,17.69135,17.69135,0
44.307,90,730,17.69135,17.69135,0
44.3195,90,730,17.69135,17.69135,0
44.332,90,730,17.69135,17.69135,0
44.3445,90,730,17.69135,17.69135,0
44.357,90,730,17.69135,17.69135,0
44.3695,90,730,17.69135,17.69135,0
44.382,90,730,17.69135,17.69135,0
44.3945,90,730,17.69135,17.69135,0
44.407,90,730,17.69135,17.69135,0
44.4195,90,730,17.69135,17.69135,0
44.432,90,730,17.69135,17.69135,0
44.4445,90,730,17.69135,17.69135,0
44.457,90,730,17.69135,17.69135,0
44.4695,90,730,17.69135,17.69135,0
44.482,90,730,17.69135,17.69135,0
44.4945,90,730,17.69135,17.69135,0
44.507,90,730,17.69135,17.69135,0
44.5195,90,730,17.69135,17.69135,0
44.532,90,730,17.69135,17.69135,0
44.5445,90,730,17.69135,17.69135,0
44.557,90,730,17.69135,17.69135,0
44.5695,90,730,17.69135,17.69135,0
44.582,90,730,17.69135,17.69135,0
44.5945,90,730,17.69135,17.69135,0
44.607,90,730,17.69135,17.69135,0
44.6195,90,730,17.69135,17.69135,0
44.632,90,730,17.69135,17.69135,0
44.6445,90,730,17.69135,17.69135,0
44.657,90,730,17.69135,17.69135,0
44.6695,90,730,17.69135,17.69135,0
44.682,90,730,17.69135,17.69135,0
44.6945,90,730,17.69135,17.69135,0
44.707,90,730,17.69135,17.69135,0
44.7195,90,730,17.69135,17.69135,0
44.732,90,730,17.69135,17.69135,0
44.7445,90,730,17.69135,17.69135,0
44.757,90,730,17.69135,17.69135,0
44.7695,90,730,17.69135,17.69135,0
44.782,90,730,17.69135,17.69135,0
44.7945,90,730,17.69135,17.69135,0
44.807,90,730,17.69135,17.69135,0
44.819275,88.38,730,0,17.571166475,0
44.831325,86.76,730,0,17.4531659,0
44.84315,85.14,730,0,17.337348275,0
44.85475,83.52,730,0,17.2237136,0
44.866125,81.9,730,0,17.112261875,0
44.877275,80.28,730,0,17.0029931,0
44.8882,78.66,730,0,16.895907275,0
44.8989,77.04,730,0,16.7910044,0
44.909375,75.42,730,0,16.688284475,0
44.919625,73.8,730,0,16.5877475,0
44.92965,72.18,730,0,16.489393475,0
44.93945,70.56,730,0,16.3932224,0
44.949025,68.94,730,0,16.299234275,0
44.958375,67.32,730,0,16.2074291,0
44.9675,65.7,730,0,16.117806875,0
44.9764,64.08,730,0,16.0303676,0
44.985075,62.46,730,0,15.945111275,0
44.993525,60.84,730,0,15.8620379,0
45.00175,59.22,730,0,15.781147475,0
45.00975,57.6000000000001,730,0,15.70244,0
45.017525,55.9800000000001,730,0,15.625915475,0
45.025075,54.3600000000001,730,0,15.5515739,0
45.0324,52.7400000000001,730,0,15.479415275,0
45.0395,51.1200000000001,730,0,15.4094396,0
45.046375,49.5000000000001,730,0,15.341646875,0
45.053025,47.8800000000001,730,0,15.2760371,0
45.05945,46.2600000000001,730,0,15.212610275,0
45.06565,44.6400000000001,730,0,15.1513664,0
45.071625,43.0200000000001,730,0,15.092305475,0
45.077375,41.4000000000001,730,0,15.0354275,0
45.0829,39.7800000000001,730,0,14.980732475,0
45.0882,38.1600000000001,730,0,14.9282204,0
45.093275,36.5400000000001,730,0,14.877891275,0
45.098125,34.9200000000001,730,0,14.8297451,0
45.10275,33.3000000000001,730,0,14.783781875,0
45.10715,31.6800000000001,730,0,14.7400016,0
45.111325,30.0600000000001,730,0,14.698404275,0
45.115275,28.4400000000001,730,0,14.6589899,0
45.119,26.8200000000001,730,0,14.621758475,0
45.1225,25.2000000000001,730,0,14.58671,0
45.125775,23.5800000000001,730,0,14.553844475,0
45.128825,21.9600000000001,730,0,14.5231619,0
45.13165,20.3400000000001,730,0,14.494662275,0
45.13425,18.7200000000001,730,0,14.4683456,0
45.136625,17.1000000000001,730,0,14.444211875,0
45.138775,15.4800000000001,730,0,14.4222611,0
45.1407,13.8600000000001,730,0,14.402493275,0
45.1424,12.2400000000001,730,0,14.3849084,0
45.143875,10.6200000000001,730,0,14.369506475,0
45.145125,9.00000000000009,730,0,14.3562875,0
45.1453,1.26,730,525.323260275,14.323260275,0
45.14565,2.52,730,525.3252411,14.3252411,0
45.146175,3.78,730,525.328542475,14.328542475,0
45.146875,5.04,730,525.3331644,14.3331644,0
45.14775,6.3,730,525.339106875,14.339106875,0
45.1488,7.56,730,525.3463699,14.3463699,0
45.150025,8.82,730,525.354953475,14.354953475,0
45.151425,10.08,730,525.3648576,14.3648576,0
45.153,11.34,730,525.376082275,14.376082275,0
45.15475,12.6,730,525.3886275,14.3886275,0
45.156675,13.86,730,525.402493275,14.402493275,0
45.158775,15.12,730,525.4176796,14.4176796,0
45.16105,16.38,730,525.434186475,14.434186475,0
45.1635,17.64,730,525.4520139,14.4520139,0
45.166125,18.9,730,525.471161875,14.471161875,0
45.168925,20.16,730,525.4916304,14.4916304,0
45.1719,21.42,730,525.513419475,14.513419475,0
45.17505,22.68,730,525.5365291,14.5365291,0
45.178375,23.94,730,525.560959275,14.560959275,0
45.181875,25.2,730,525.58671,14.58671,0
45.18555,26.46,730,525.613781275,14.613781275,0
45.1894,27.72,730,525.6421731,14.6421731,0
45.193425,28.98,730,525.671885475,14.671885475,0
45.197625,30.24,730,525.7029184,14.7029184,0
45.202,31.5,730,525.735271875,14.735271875,0
45.20655,32.76,730,525.7689459,14.7689459,0
45.211275,34.02,730,525.803940475,14.803940475,0
45.216175,35.28,730,525.8402556,14.8402556,0
45.22125,36.54,730,525.877891275,14.877891275,0
45.2265,37.8,730,525.9168475,14.9168475,0
45.231925,39.06,730,525.957124275,14.957124275,0
45.237525,40.32,730,525.9987216,14.9987216,0
45.2433,41.58,730,526.041639475,15.041639475,0
45.24925,42.84,730,526.0858779,15.0858779,0
45.255375,44.1,730,526.131436875,15.131436875,0
45.261675,45.36,730,526.1783164,15.1783164,0
45.26815,46.62,730,526.226516475,15.226516475,0
45.2748,47.88,730,526.2760371,15.2760371,0
45.281625,49.14,730,526.326878275,15.326878275,0
45.288625,50.4,730,526.37904,15.37904,0
45.2958,51.66,730,526.432522275,15.432522275,0
45.30315,52.92,730,526.4873251,15.4873251,0
45.310675,54.18,730,526.543448475,15.543448475,0
45.318375,55.44,730,526.6008924,15.6008924,0
45.32625,56.7,730,526.659656875,15.659656875,0
45.3343,57.96,730,526.7197419,15.7197419,0
45.342525,59.22,730,526.781147475,15.781147475,0
45.350925,60.48,730,526.8438736,15.8438736,0
45.3595,61.74,730,526.907920275,15.907920275,0
45.36825,63,730,526.9732875,15.9732875,0
45.377175,64.26,730,527.039975275,16.039975275,0
45.386275,65.52,730,527.1079836,16.1079836,0
45.39555,66.78,730,527.177312475,16.177312475,0
45.405,68.04,730,527.2479619,16.2479619,0
45.414625,69.3,730,527.319931875,16.319931875,0
45.424425,70.56,730,527.3932224,16.3932224,0
45.4344,71.82,730,527.467833475,16.467833475,0
